gene,rxnID,kcat_value1
YJR133W,r_1091,4587.12
YLR070C,r_1092,81403.92
YHR104W,r_1093,47160
YGR194C,r_1094,2304
YFL001W,r_1095_1_fwd,596700.72
YFL001W,r_1095_1_rvs,119083.68
YGL063W,r_1095_2_fwd,224863.56
YGL063W,r_1095_2_rvs,59803.56
YNL292W,r_1095_3_fwd,31660.2
YNL292W,r_1095_3_rvs,4147.56
YPL212C,r_1095_4_fwd,102517.2
YPL212C,r_1095_4_rvs,28371.96
YER037W,r_1619,29240.64
YDL131W,r_1838_1,2221.2
YDL182W,r_1838_2,2221.2
YEL029C,r_2029,30836.52
YJL060W,r_2112_fwd,30011.04
YJL060W,r_2112_rvs,24567.84
YBR145W,r_2115_1,1262158.2
YOL086C,r_2115_2,1043375.4
YMR110C,r_2116_1,45840.24
YMR170C,r_2116_2,21635.64
YER073W,r_2116_3,17005.68
YOR374W,r_2116_4,8864.64
YHR137W,r_2117_fwd,29432.16
YHR137W,r_2117_rvs,38244.24
YHR137W,r_2118,38244.24
YHR137W,r_2119_fwd,20412.36
YHR137W,r_2119_rvs,19438.92
YKR043C,r_2126,13106.16
YDL066W,r_2131,18825.12
YKL182W,r_2140,17162.64
YPL231W,r_2140,17162.64
YKL182W,r_2141,17162.64
YPL231W,r_2141,17162.64
YKL055C,r_2145,423000
YKL055C,r_2146,423000
YKL055C,r_2147,423000
YBR026C,r_2151,81342.72
YBR026C,r_2152,81342.72
YBR026C,r_2153,81342.72
YJL196C,r_2154,5686.92
YJL196C,r_2155,5812.2
YCR034W,r_2156,1204.56
YCR034W,r_2157_1,1182.96
YLR372W,r_2157_2,34594.56
YCR034W,r_2158_1,1163.16
YLR372W,r_2158_2,34594.56
YCR034W,r_2159_1,1144.8
YLR372W,r_2159_2,34594.56
YLR372W,r_2160,34594.56
YBR159W,r_2161,22518
YBR159W,r_2162,22353.48
YBR159W,r_2163,22205.16
YBR159W,r_2164,22070.88
YBR159W,r_2165,21948.12
YBR159W,r_2166,21703.68
YBR159W,r_2167,21208.68
YJL097W,r_2168_fwd,98391.24
YJL097W,r_2168_rvs,108402.84
YJL097W,r_2169_fwd,96290.28
YJL097W,r_2169_rvs,105557.4
YJL097W,r_2170_fwd,94417.92
YJL097W,r_2170_rvs,103037.04
YJL097W,r_2171_fwd,92749.32
YJL097W,r_2172_fwd,91243.8
YJL097W,r_2173,112984.2
YJL097W,r_2174_fwd,110518.92
YJL097W,r_2174_rvs,95310.36
YDL015C,r_2175,4243.68
YDL015C,r_2176,4243.68
YDL015C,r_2177,4243.68
YDL015C,r_2178,4243.68
YDL015C,r_2179,4243.68
YDL015C,r_2180,4243.68
YDL015C,r_2181,4243.68
YGL055W,r_2182,80815.32
YGL055W,r_2183,80815.32
YOR317W,r_2194_fwd,38211.12
YOR317W,r_2194_rvs,54297.72
YMR246W,r_2195_1_fwd,211207.68
YMR246W,r_2195_1_rvs,289965.24
YOR317W,r_2195_2_fwd,38211.12
YOR317W,r_2195_2_rvs,54297.72
YMR246W,r_2196_1_fwd,211207.68
YMR246W,r_2196_1_rvs,289965.24
YOR317W,r_2196_2_fwd,38211.12
YOR317W,r_2196_2_rvs,54297.72
YMR246W,r_2197_1_fwd,211207.68
YMR246W,r_2197_1_rvs,289965.24
YOR317W,r_2197_2_fwd,38211.12
YOR317W,r_2197_2_rvs,54297.72
YMR246W,r_2198_1_fwd,211207.68
YMR246W,r_2198_1_rvs,289965.24
YOR317W,r_2198_2_fwd,38211.12
YOR317W,r_2198_2_rvs,54297.72
YMR246W,r_2199_1_fwd,211207.68
YMR246W,r_2199_1_rvs,289965.24
YOR317W,r_2199_2_fwd,38211.12
YOR317W,r_2199_2_rvs,54297.72
YOR317W,r_2200_fwd,38211.12
YOR317W,r_2200_rvs,54297.72
YMR246W,r_2201_1_fwd,211207.68
YMR246W,r_2201_1_rvs,289965.24
YOR317W,r_2201_2_fwd,38211.12
YOR317W,r_2201_2_rvs,54297.72
YMR246W,r_2202_1_fwd,211207.68
YMR246W,r_2202_1_rvs,289965.24
YOR317W,r_2202_2_fwd,38211.12
YOR317W,r_2202_2_rvs,54297.72
YMR246W,r_2203_1_fwd,211207.68
YMR246W,r_2203_1_rvs,289965.24
YOR317W,r_2203_2_fwd,38211.12
YOR317W,r_2203_2_rvs,54297.72
YMR246W,r_2204_1_fwd,211207.68
YMR246W,r_2204_1_rvs,289965.24
YOR317W,r_2204_2_fwd,38211.12
YOR317W,r_2204_2_rvs,54297.72
YMR246W,r_2205_1_fwd,211207.68
YMR246W,r_2205_1_rvs,289965.24
YOR317W,r_2205_2_fwd,38211.12
YOR317W,r_2205_2_rvs,54297.72
YER015W,r_2206_fwd,52460.28
YER015W,r_2206_rvs,61820.28
YER015W,r_2207_fwd,52460.28
YER015W,r_2207_rvs,61820.28
YER015W,r_2208_fwd,52460.28
YER015W,r_2208_rvs,61820.28
YIL009W,r_2209_fwd,39912.48
YIL009W,r_2209_rvs,46263.24
YIL009W,r_2210_fwd,39912.48
YIL009W,r_2210_rvs,46263.24
YIL009W,r_2211_fwd,39912.48
YIL009W,r_2211_rvs,46263.24
YIL009W,r_2212_fwd,39912.48
YIL009W,r_2212_rvs,46263.24
YBR041W,r_2213_fwd,13525.92
YBR041W,r_2213_rvs,16203.24
YBR041W,r_2214_fwd,13525.92
YBR041W,r_2214_rvs,16203.24
YBR041W,r_2215_fwd,13525.92
YBR041W,r_2215_rvs,16203.24
YBR041W,r_2216_fwd,13525.92
YBR041W,r_2216_rvs,16203.24
YBR041W,r_2217_fwd,13525.92
YBR041W,r_2217_rvs,16203.24
YBR041W,r_2218_fwd,13525.92
YBR041W,r_2218_rvs,16203.24
YJR019C,r_2232,4183.92
YJR019C,r_2233,4074.84
YJR019C,r_2234,5164.92
YJR019C,r_2235,5209.56
YGL205W,r_2236,26267.04
YGL205W,r_2237,26267.04
YGL205W,r_2238,26267.04
YGL205W,r_2239,26267.04
YGL205W,r_2240,26267.04
YGL205W,r_2241,26267.04
YGL205W,r_2242,26267.04
YGL205W,r_2243,26267.04
YGL205W,r_2244,26267.04
YGL205W,r_2245,26267.04
YGL205W,r_2246,26267.04
YGL205W,r_2247,26267.04
YKR009C,r_2248,58588.92
YKR009C,r_2249,57400.92
YKR009C,r_2250,56353.32
YKR009C,r_2252,54591.12
YKR009C,r_2253,52011.36
YKR009C,r_2254,77084.28
YKR009C,r_2255,60715.8
YKR009C,r_2256,59946.84
YKR009C,r_2259,52552.08
YKR009C,r_2260,64630.08
YKR009C,r_2261,65389.32
YKR009C,r_2263,63603.36
YKR009C,r_2264,55195.2
YKR009C,r_2266,53311.68
YKR009C,r_2267,52560.72
YKR009C,r_2268,51331.32
YKR009C,r_2269,50808.24
YKR009C,r_2270,59319.36
YKR009C,r_2271,52709.4
YKR009C,r_2272,54892.08
YKR009C,r_2273,54216.36
YKR009C,r_2274,50334.84
YKR009C,r_2275,49903.92
YKR009C,r_2276,49510.44
YKR009C,r_2277,47816.64
YKR009C,r_2278,47816.64
YKR009C,r_2279,47816.64
YKR009C,r_2280,50766.48
YKR009C,r_2281,51253.2
YKR009C,r_2282,54233.28
YIL160C,r_2283,5385.24
YIL160C,r_2284,6761.16
YIL160C,r_2285,6064.92
YIL160C,r_2286,4131
YIL160C,r_2287,3786.84
YIL160C,r_2288,3350.52
YIL160C,r_2289,1866.24
YIL160C,r_2292,1852.2
YLR284C,r_2298,26373.96
YLR284C,r_2300,26231.4
YOR180C,r_2301,51611.04
YOR180C,r_2302,49101.12
YNL202W,r_2303,103443.48
YNL202W,r_2304,96136.56
YLR304C,r_2305_fwd,1140564.96
YLR304C,r_2305_rvs,72541.8
YBL011W,r_2308_1,15687.72
YKR067W,r_2308_2,12260.88
YBL011W,r_2309_1,15687.72
YKR067W,r_2309_2,12260.88
YKR067W,r_2310,12260.88
YKR067W,r_2311,12260.88
YBL011W,r_2312_1,11857.68
YKR067W,r_2312_2,10641.96
YBL011W,r_2313_1,11363.76
YKR067W,r_2313_2,10180.08
YKR067W,r_2314,10704.24
YKR067W,r_2315,10080.72
YKR067W,r_2316,12260.88
YKR067W,r_2317,12260.88
YKR067W,r_2318,12260.88
YKR067W,r_2319,12260.88
YKR067W,r_2320,10641.96
YKR067W,r_2321,10180.08
YKR067W,r_2322,10704.24
YKR067W,r_2323,10080.72
YIL124W,r_2324,10143
YIL124W,r_2325,10143
YIL124W,r_2326,10143
YIL124W,r_2327,10143
YIL124W,r_2328,10143
YIL124W,r_2329,10143
YIL124W,r_2330,10143
YIL124W,r_2331,10143
YOR175C,r_2332,9030.96
YDL052C,r_2333_1,8624.52
YOR175C,r_2333_2,8840.52
YOR175C,r_2334,9062.64
YDL052C,r_2335_1,8624.52
YOR175C,r_2335_2,9062.64
YOR175C,r_2336,9030.96
YDL052C,r_2337_1,8624.52
YOR175C,r_2337_2,8840.52
YOR175C,r_2338,9030.96
YDL052C,r_2339_1,8624.52
YOR175C,r_2339_2,8888.76
YDL052C,r_2340_1,8624.52
YKR089C,r_2340_2,1805.76
YOR081C,r_2340_3,45135
YDL052C,r_2341_1,8624.52
YKR089C,r_2341_2,2544.12
YOR081C,r_2341_3,45808.2
YDL052C,r_2342_1,8624.52
YKR089C,r_2342_2,1805.76
YOR081C,r_2342_3,44063.28
YDL052C,r_2343_1,8624.52
YKR089C,r_2343_2,2423.52
YOR081C,r_2343_3,44315.28
YMR165C,r_2344,174409.56
YMR165C,r_2345,169216.92
YMR165C,r_2346,180748.8
YMR165C,r_2348,169216.92
YMR165C,r_2349,164671.56
YMR165C,r_2350,174941.64
YMR165C,r_2351,169879.32
YDR284C,r_2352,3466.08
YDR284C,r_2353,3430.44
YDR284C,r_2354,3907.08
YDR284C,r_2356,3430.44
YDR284C,r_2357,3378.24
YDR284C,r_2358,3859.56
YDR284C,r_2359,3817.44
YDR503C,r_2360,363527.64
YDR503C,r_2361,352704.24
YDR503C,r_2362,376744.68
YDR503C,r_2364,352704.24
YDR503C,r_2365,343230.48
YDR503C,r_2366,364637.88
YDR503C,r_2367,354085.2
YCR048W,r_2368_1,15094.44
YNR019W,r_2368_2,2774.16
YOR245C,r_2368_3,92656.08
YCR048W,r_2369_1,17262.36
YNR019W,r_2369_2,3277.08
YOR245C,r_2369_3,91372.68
YCR048W,r_2370_1,21730.32
YNR019W,r_2370_2,4005.36
YOR245C,r_2370_3,94874.4
YCR048W,r_2371_1,20562.48
YNR019W,r_2371_2,3951.72
YOR245C,r_2371_3,92777.76
YCR048W,r_2372_1,17262.36
YNR019W,r_2372_2,3277.08
YOR245C,r_2372_3,91372.68
YCR048W,r_2373_1,16588.8
YNR019W,r_2373_2,3193.56
YOR245C,r_2373_3,89130.96
YCR048W,r_2374_1,20562.48
YNR019W,r_2374_2,3951.72
YOR245C,r_2374_3,92777.76
YCR048W,r_2375_1,19568.88
YNR019W,r_2375_2,3904.2
YOR245C,r_2375_3,89823.96
YCR048W,r_2376_1,15094.44
YNR019W,r_2376_2,2640.96
YOR245C,r_2376_3,92656.08
YCR048W,r_2377_1,17262.36
YNR019W,r_2377_2,3277.08
YOR245C,r_2377_3,91372.68
YCR048W,r_2378_1,21730.32
YNR019W,r_2378_2,4005.36
YOR245C,r_2378_3,94874.4
YCR048W,r_2379_1,20562.48
YNR019W,r_2379_2,3951.72
YOR245C,r_2379_3,92777.76
YCR048W,r_2380_1,17262.36
YNR019W,r_2380_2,3277.08
YOR245C,r_2380_3,91372.68
YCR048W,r_2381_1,16588.8
YNR019W,r_2381_2,3193.56
YOR245C,r_2381_3,89130.96
YCR048W,r_2382_1,20562.48
YNR019W,r_2382_2,3951.72
YOR245C,r_2382_3,92777.76
YCR048W,r_2383_1,19568.88
YNR019W,r_2383_2,3904.2
YOR245C,r_2383_3,89823.96
YCR048W,r_2384_1,15094.44
YNR019W,r_2384_2,2840.4
YOR245C,r_2384_3,92656.08
YCR048W,r_2385_1,17262.36
YNR019W,r_2385_2,3277.08
YOR245C,r_2385_3,91372.68
YCR048W,r_2386_1,21730.32
YNR019W,r_2386_2,4005.36
YOR245C,r_2386_3,94874.4
YCR048W,r_2387_1,20562.48
YNR019W,r_2387_2,3951.72
YOR245C,r_2387_3,92777.76
YCR048W,r_2388_1,17262.36
YNR019W,r_2388_2,3277.08
YOR245C,r_2388_3,91372.68
YCR048W,r_2389_1,16588.8
YNR019W,r_2389_2,3193.56
YOR245C,r_2389_3,89130.96
YCR048W,r_2390_1,20562.48
YNR019W,r_2390_2,3951.72
YOR245C,r_2390_3,92777.76
YCR048W,r_2391_1,19568.88
YNR019W,r_2391_2,3904.2
YOR245C,r_2391_3,89823.96
YCR048W,r_2392_1,15094.44
YNR019W,r_2392_2,2704.32
YOR245C,r_2392_3,92656.08
YCR048W,r_2393_1,17262.36
YNR019W,r_2393_2,3277.08
YOR245C,r_2393_3,91372.68
YCR048W,r_2394_1,21730.32
YNR019W,r_2394_2,4005.36
YOR245C,r_2394_3,94874.4
YCR048W,r_2395_1,20562.48
YNR019W,r_2395_2,3951.72
YOR245C,r_2395_3,92777.76
YCR048W,r_2396_1,17262.36
YNR019W,r_2396_2,3277.08
YOR245C,r_2396_3,91372.68
YCR048W,r_2397_1,16588.8
YNR019W,r_2397_2,3193.56
YOR245C,r_2397_3,89130.96
YCR048W,r_2398_1,20562.48
YNR019W,r_2398_2,3951.72
YOR245C,r_2398_3,92777.76
YCR048W,r_2399_1,19568.88
YNR019W,r_2399_2,3904.2
YOR245C,r_2399_3,89823.96
YOR245C,r_2400,92656.08
YOR245C,r_2401,91372.68
YOR245C,r_2402,94874.4
YOR245C,r_2403,92777.76
YOR245C,r_2404,91372.68
YOR245C,r_2405,89130.96
YOR245C,r_2406,92777.76
YOR245C,r_2407,89823.96
YOR245C,r_2408,92656.08
YOR245C,r_2409,91372.68
YOR245C,r_2410,94874.4
YOR245C,r_2411,92777.76
YOR245C,r_2412,91372.68
YOR245C,r_2413,89130.96
YOR245C,r_2414,92777.76
YOR245C,r_2415,89823.96
YOR245C,r_2416,92656.08
YOR245C,r_2417,91372.68
YOR245C,r_2418,94874.4
YOR245C,r_2419,92777.76
YOR245C,r_2420,91372.68
YOR245C,r_2421,89130.96
YOR245C,r_2422,92777.76
YOR245C,r_2423,89823.96
YOR245C,r_2424,92656.08
YOR245C,r_2425,91372.68
YOR245C,r_2426,94874.4
YOR245C,r_2427,92777.76
YOR245C,r_2428,91372.68
YOR245C,r_2429,89130.96
YOR245C,r_2430,92777.76
YOR245C,r_2431,89823.96
YBR029C,r_2432_fwd,32112
YBR029C,r_2432_rvs,33754.32
YBR029C,r_2433_fwd,32112
YBR029C,r_2433_rvs,40516.92
YBR029C,r_2434_fwd,32112
YBR029C,r_2434_rvs,33754.32
YBR029C,r_2435_fwd,32112
YBR029C,r_2435_rvs,33754.32
YBR029C,r_2436_fwd,32112
YBR029C,r_2436_rvs,37183.68
YBR029C,r_2437_fwd,32112
YBR029C,r_2437_rvs,33754.32
YBR029C,r_2438_fwd,32112
YBR029C,r_2438_rvs,33754.32
YBR029C,r_2439_fwd,32112
YBR029C,r_2439_rvs,43386.84
YBR029C,r_2440_fwd,32112
YBR029C,r_2440_rvs,33754.32
YBR029C,r_2441_fwd,32112
YBR029C,r_2441_rvs,40516.92
YBR029C,r_2442_fwd,32112
YBR029C,r_2442_rvs,33754.32
YBR029C,r_2443_fwd,32112
YBR029C,r_2443_rvs,33754.32
YBR029C,r_2444_fwd,32112
YBR029C,r_2444_rvs,37183.68
YBR029C,r_2445_fwd,32112
YBR029C,r_2445_rvs,33754.32
YER026C,r_2446,53989.92
YER026C,r_2447,343780.56
YER026C,r_2448,53989.92
YER026C,r_2449,53989.92
YER026C,r_2450,325247.76
YER026C,r_2451,53989.92
YER026C,r_2452,53989.92
YER026C,r_2453,376230.24
YPR113W,r_2454,127031.76
YPR113W,r_2455,220248.36
YPR113W,r_2456,127031.76
YPR113W,r_2457,127031.76
YPR113W,r_2458,209937.96
YPR113W,r_2459,127031.76
YPR113W,r_2460,127031.76
YPR113W,r_2461,241016.04
YBR042C,r_2462_fwd,37369.8
YBR042C,r_2462_rvs,42766.2
YBR042C,r_2463_fwd,37369.8
YBR042C,r_2463_rvs,42575.76
YNL169C,r_2464,28166.76
YNL169C,r_2466,27822.6
YNL169C,r_2467,24052.32
YNL169C,r_2469,27643.68
YNL169C,r_2471,23937.48
YGR170W,r_2472,26291.16
YGR170W,r_2474,25969.68
YGR170W,r_2475,22422.96
YGR170W,r_2477,25803
YGR170W,r_2479,22177.08
YGR170W,r_2480,26291.16
YGR170W,r_2482,25969.68
YGR170W,r_2483,22422.96
YGR170W,r_2485,25803
YGR170W,r_2487,22177.08
YGR157W,r_2488_1,21129.48
YJR073C,r_2488_2,12859.2
YGR157W,r_2489_1,36786.24
YJR073C,r_2489_2,15827.4
YGR157W,r_2490_1,21129.48
YJR073C,r_2490_2,12859.2
YGR157W,r_2491_1,35727.84
YJR073C,r_2491_2,15875.28
YGR157W,r_2492_1,21129.48
YJR073C,r_2492_2,12859.2
YGR157W,r_2493_1,21129.48
YJR073C,r_2493_2,12859.2
YGR157W,r_2494_1,21129.48
YJR073C,r_2494_2,12859.2
YGR157W,r_2495_1,21129.48
YJR073C,r_2495_2,12859.2
YJR073C,r_2496,12859.2
YJR073C,r_2497,12859.2
YJR073C,r_2498,12859.2
YJR073C,r_2499,12859.2
YJR073C,r_2500,12859.2
YJR073C,r_2501,12859.2
YJR073C,r_2502,12859.2
YJR073C,r_2503,14667.48
YJR073C,r_2504,12859.2
YJR073C,r_2505,12859.2
YJR073C,r_2506,12859.2
YJR073C,r_2507,12859.2
YJR073C,r_2508,12859.2
YJR073C,r_2509,12859.2
YJR073C,r_2510,12859.2
YJR073C,r_2511,14357.16
YOR311C,r_2512,3507.84
YOR311C,r_2513,3742.56
YOR311C,r_2514,3759.12
YOR311C,r_2515,3763.08
YOR311C,r_2516,3759.12
YOR311C,r_2517,3763.08
YOR311C,r_2518,3776.4
YOR311C,r_2519,3781.8
YHR123W,r_2520,243716.04
YHR123W,r_2521,267435
YHR123W,r_2522,247366.08
YHR123W,r_2523,258661.8
YHR123W,r_2524,247366.08
YHR123W,r_2525,258661.8
YHR123W,r_2526,240745.68
YHR123W,r_2527,251040.6
YHR123W,r_2528_1,433670.4
YNL130C,r_2528_2,1634.76
YHR123W,r_2529_1,433670.4
YNL130C,r_2529_2,2384.28
YHR123W,r_2530_1,433670.4
YNL130C,r_2530_2,1790.64
YHR123W,r_2531_1,433670.4
YNL130C,r_2531_2,2287.44
YHR123W,r_2532_1,433670.4
YNL130C,r_2532_2,1790.64
YHR123W,r_2533_1,433670.4
YNL130C,r_2533_2,2287.44
YHR123W,r_2534_1,433670.4
YNL130C,r_2534_2,1754.64
YHR123W,r_2535_1,433670.4
YNL130C,r_2535_2,2203.92
YCL004W,r_2536,48797.28
YCL004W,r_2537,48797.28
YCL004W,r_2538,48797.28
YCL004W,r_2539,48797.28
YCL004W,r_2540,48797.28
YCL004W,r_2541,48797.28
YDL142C,r_2550,35597.52
YDL142C,r_2551,35877.6
YDL142C,r_2552,32585.76
YDL142C,r_2553,35877.6
YDL142C,r_2554,34807.68
YDL142C,r_2555,34807.68
YDL142C,r_2556,35597.52
YDL142C,r_2557,35877.6
YDL142C,r_2558,34807.68
YDL142C,r_2559,35877.6
YDL142C,r_2562,35597.52
YDL142C,r_2563,35877.6
YDL142C,r_2564,32585.76
YDL142C,r_2565,35877.6
YDL142C,r_2568,35597.52
YDL142C,r_2569,35877.6
YDL142C,r_2570,32585.76
YDL142C,r_2571,35877.6
YDL142C,r_2572,35435.52
YDL142C,r_2573,35435.52
YDL142C,r_2574,35597.52
YDL142C,r_2575,35877.6
YDL142C,r_2576,35435.52
YDL142C,r_2577,35877.6
YDL142C,r_2580,35597.52
YDL142C,r_2581,35877.6
YDL142C,r_2582,32585.76
YDL142C,r_2583,35877.6
YPR140W,r_2622_fwd,4498.56
YPR140W,r_2623_fwd,5028.48
YPR140W,r_2625_fwd,4778.64
YPR140W,r_2626_fwd,4430.16
YPR140W,r_2627_fwd,4902.12
YPR140W,r_2628_rvs,5699.88
YPR140W,r_2629_rvs,5699.88
YPR140W,r_2630_fwd,4498.56
YPR140W,r_2630_rvs,5699.88
YPR140W,r_2631_fwd,5028.48
YPR140W,r_2631_rvs,5699.88
YPR140W,r_2633_fwd,4778.64
YPR140W,r_2634_fwd,4430.16
YPR140W,r_2635_fwd,4902.12
YPR140W,r_2638_fwd,4498.56
YPR140W,r_2639_fwd,5028.48
YPR140W,r_2641_fwd,4778.64
YPR140W,r_2642_fwd,4430.16
YPR140W,r_2643_fwd,4902.12
YPR140W,r_2646_fwd,4498.56
YPR140W,r_2647_fwd,5028.48
YPR140W,r_2649_fwd,4778.64
YPR140W,r_2650_fwd,4430.16
YPR140W,r_2651_fwd,4902.12
YPR140W,r_2654_fwd,4498.56
YPR140W,r_2655_fwd,5028.48
YPR140W,r_2657_fwd,4778.64
YPR140W,r_2658_fwd,4430.16
YPR140W,r_2659_fwd,4902.12
YPR140W,r_2662_fwd,4498.56
YPR140W,r_2663_fwd,5028.48
YPR140W,r_2665_fwd,4778.64
YPR140W,r_2666_fwd,4430.16
YPR140W,r_2667_fwd,4902.12
YPR140W,r_2670_fwd,4498.56
YPR140W,r_2671_fwd,5028.48
YPR140W,r_2673_fwd,4778.64
YPR140W,r_2674_fwd,4430.16
YPR140W,r_2675_fwd,4902.12
YPR140W,r_2678_fwd,4498.56
YPR140W,r_2679_fwd,5028.48
YPR140W,r_2681_fwd,4778.64
YPR140W,r_2682_fwd,4430.16
YPR140W,r_2683_fwd,4902.12
YPR140W,r_2686_fwd,4498.56
YPR140W,r_2687_fwd,5028.48
YPR140W,r_2689_fwd,4778.64
YPR140W,r_2690_fwd,4430.16
YPR140W,r_2691_fwd,4902.12
YPR140W,r_2694_fwd,4498.56
YPR140W,r_2695_fwd,5028.48
YPR140W,r_2697_fwd,4778.64
YPR140W,r_2698_fwd,4430.16
YPR140W,r_2699_fwd,4902.12
YPR140W,r_2702_fwd,4498.56
YPR140W,r_2703_fwd,5028.48
YPR140W,r_2705_fwd,4778.64
YPR140W,r_2706_fwd,4430.16
YPR140W,r_2707_fwd,4902.12
YPR140W,r_2710_fwd,4498.56
YPR140W,r_2711_fwd,5028.48
YPR140W,r_2713_fwd,4778.64
YPR140W,r_2714_fwd,4430.16
YPR140W,r_2715_fwd,4902.12
YPR140W,r_2718_fwd,4498.56
YPR140W,r_2719_fwd,5028.48
YPR140W,r_2721_fwd,4778.64
YPR140W,r_2722_fwd,4430.16
YPR140W,r_2723_fwd,4902.12
YPR140W,r_2726_fwd,4498.56
YPR140W,r_2727_fwd,5028.48
YPR140W,r_2729_fwd,4778.64
YPR140W,r_2730_fwd,4430.16
YPR140W,r_2731_fwd,4902.12
YPR140W,r_2732_rvs,5699.88
YPR140W,r_2733_rvs,5699.88
YPR140W,r_2734_fwd,4498.56
YPR140W,r_2734_rvs,5699.88
YPR140W,r_2735_fwd,5028.48
YPR140W,r_2735_rvs,5699.88
YPR140W,r_2737_fwd,4778.64
YPR140W,r_2738_fwd,4430.16
YPR140W,r_2739_fwd,4902.12
YPR140W,r_2742_fwd,4498.56
YPR140W,r_2743_fwd,5028.48
YPR140W,r_2745_fwd,4778.64
YPR140W,r_2746_fwd,4430.16
YPR140W,r_2747_fwd,4902.12
YPR140W,r_2750_fwd,4498.56
YPR140W,r_2751_fwd,5028.48
YPR140W,r_2753_fwd,4778.64
YPR140W,r_2754_fwd,4430.16
YPR140W,r_2755_fwd,4902.12
YPR140W,r_2758_fwd,4498.56
YPR140W,r_2759_fwd,5028.48
YPR140W,r_2761_fwd,4778.64
YPR140W,r_2762_fwd,4430.16
YPR140W,r_2763_fwd,4902.12
YPR140W,r_2766_fwd,4498.56
YPR140W,r_2767_fwd,5028.48
YPR140W,r_2769_fwd,4778.64
YPR140W,r_2770_fwd,4430.16
YPR140W,r_2771_fwd,4902.12
YPR140W,r_2774_fwd,4498.56
YPR140W,r_2775_fwd,5028.48
YPR140W,r_2777_fwd,4778.64
YPR140W,r_2778_fwd,4430.16
YPR140W,r_2779_fwd,4902.12
YPR140W,r_2782_fwd,4498.56
YPR140W,r_2783_fwd,5028.48
YPR140W,r_2785_fwd,4778.64
YPR140W,r_2786_fwd,4430.16
YPR140W,r_2787_fwd,4902.12
YPR140W,r_2790_fwd,4498.56
YPR140W,r_2791_fwd,5028.48
YPR140W,r_2793_fwd,4778.64
YPR140W,r_2794_fwd,4430.16
YPR140W,r_2795_fwd,4902.12
YPR140W,r_2798_fwd,4498.56
YPR140W,r_2799_fwd,5028.48
YPR140W,r_2801_fwd,4778.64
YPR140W,r_2802_fwd,4430.16
YPR140W,r_2803_fwd,4902.12
YPR140W,r_2806_fwd,4498.56
YPR140W,r_2807_fwd,5028.48
YPR140W,r_2809_fwd,4778.64
YPR140W,r_2810_fwd,4430.16
YPR140W,r_2811_fwd,4902.12
YJL100W,r_2820_1,9972
YLR305C,r_2820_2,9972
YJL100W,r_2821_1,9972
YLR305C,r_2821_2,9972
YJL100W,r_2822_1,9972
YLR305C,r_2822_2,9972
YJL100W,r_2823_1,9972
YLR305C,r_2823_2,9972
YJL100W,r_2824_1,9972
YLR305C,r_2824_2,9972
YJL100W,r_2825_1,9972
YLR305C,r_2825_2,9972
YJL100W,r_2826_1,9972
YLR305C,r_2826_2,9972
YJL100W,r_2827_1,9972
YLR305C,r_2827_2,9972
YJL100W,r_2828,9972
YJL100W,r_2829,9972
YJL100W,r_2830,9972
YJL100W,r_2831,9972
YJL100W,r_2832,9972
YJL100W,r_2833,9972
YJL100W,r_2834,9972
YJL100W,r_2835,9972
YDR373W,r_2836,9972
YNL267W,r_2836,9972
YDR373W,r_2837,9972
YNL267W,r_2837,9972
YDR373W,r_2838,9972
YNL267W,r_2838,9972
YDR373W,r_2839,9972
YNL267W,r_2839,9972
YDR373W,r_2840,9972
YNL267W,r_2840,9972
YDR373W,r_2841,9972
YNL267W,r_2841,9972
YDR373W,r_2842,9972
YNL267W,r_2842,9972
YDR373W,r_2843,9972
YNL267W,r_2843,9972
YNL267W,r_2844,9972
YNL267W,r_2845,9972
YNL267W,r_2846,9972
YNL267W,r_2847,9972
YNL267W,r_2848,9972
YNL267W,r_2849,9972
YNL267W,r_2850,9972
YNL267W,r_2851,9972
YBR097W,r_2852,19945.8
YLR240W,r_2852,19945.8
YBR097W,r_2853,19708.92
YLR240W,r_2853,19708.92
YBR097W,r_2854,19848.6
YLR240W,r_2854,19848.6
YBR097W,r_2855,19759.68
YLR240W,r_2855,19759.68
YBR097W,r_2856,19848.6
YLR240W,r_2856,19848.6
YBR097W,r_2857,19759.68
YLR240W,r_2857,19759.68
YBR097W,r_2858,19760.04
YLR240W,r_2858,19760.04
YBR097W,r_2859,19708.92
YLR240W,r_2859,19708.92
YDR208W,r_2860,154344.6
YDR208W,r_2861,154344.6
YDR208W,r_2862,154344.6
YDR208W,r_2863,154344.6
YDR208W,r_2864,154344.6
YDR208W,r_2865,154344.6
YDR208W,r_2866,154344.6
YDR208W,r_2867,154344.6
YDR208W,r_2868,154344.6
YDR208W,r_2869,154344.6
YDR208W,r_2870,154344.6
YDR208W,r_2871,154344.6
YDR208W,r_2872,154344.6
YDR208W,r_2873,154344.6
YDR208W,r_2874,154344.6
YDR208W,r_2875,154344.6
YFR019W,r_2876,3756.24
YFR019W,r_2877,3756.24
YFR019W,r_2878,3756.24
YFR019W,r_2879,3756.24
YFR019W,r_2880,3756.24
YFR019W,r_2881,3756.24
YFR019W,r_2882,3971.52
YFR019W,r_2883,3756.24
YNR008W,r_2884_fwd,19839.24
YNR008W,r_2884_rvs,20203.92
YNR008W,r_2885_fwd,19839.24
